,course_code,destination_code,destination_flights
25734,VRA,YHM,14
25735,VRA,YYC,14
25736,VRA,VKO,12
25737,VRA,YHZ,10
25738,VRA,SVO,9
25739,VRA,YVR,9
25740,VRA,YEG,9
25741,VRA,FRA,8
25742,VRA,DUS,8
25743,VRA,YQM,7
25744,VRA,MBJ,5
25745,VRA,YQG,4
25746,VRA,YQR,4
25747,VRA,YXU,4
25748,VRA,YLW,4
25749,VRB,EWR,8
25750,VRB,SRQ,8
25751,VRC,MNL,16
25752,VRL,VSE,25
25753,VRL,BGC,25
25754,VRN,Fiumicino,119
25755,VRN,FRA,79
25756,VRN,MUC,58
25757,VRN,CTA,54
25758,VRN,DME,46
25759,VRN,LGW,45
25760,VRN,PMO,41
25761,VRN,NAP,29
25762,VRN,SVO,29
25763,VRN,TIA,25
25764,VRN,KIV,20
25765,VRN,BRI,18
25766,VRN,RMF,18
25767,VRN,Sardinia,13
25768,VRN,STN,13
25769,VRN,MAN,11
25770,VRN,EDI,9
25771,VRN,BDS,8
25772,VRN,LED,8
25773,VRN,SSH,7
25774,VRN,DUB,5
25775,VRN,AMS,5
25776,VRY,BOO,49
25777,VSA,MEX,302
25778,VSA,MID,33
25779,VSA,MTY,31
25780,VSA,VER,25
25781,VSA,GDL,18
25782,VSA,CUN,16
25783,VSA,TAM,12
25784,VSA,TAP,0
25785,VSE,VRL,25
25786,VSE,CAT,25
25787,VST,STN,16
25788,VST,ALC,0
25789,VST,AGP,0
25790,VTE,BKK,203
25791,VTE,LPQ,171
25792,VTE,ICN,116
25793,VTE,PKZ,87
25794,VTE,LXG,85
25795,VTE,KMG,74
25796,VTE,XKH,58
25797,VTE,HAN,58
25798,VTE,ODY,58
25799,VTE,PUS,34
25800,VTE,CAN,29
25801,VTE,Don Muang,29
25802,VTE,NEU,29
25803,VTE,PCQ,29
25804,VTE,PNH,28
25805,VTE,ZVK,21
25806,VTE,KUL,13
25807,VTE,SIN,13
25808,VTE,CTU,13
25809,VTE,CSX,8
25810,VTE,TAE,8
25811,VTE,MWX,7
25812,VTZ,HYD,285
25813,VTZ,BLR,170
25814,VTZ,MAA,141
25815,VTZ,DEL,140
25816,VTZ,VGA,82
25817,VTZ,CCU,58
25818,VTZ,BOM,48
25819,VTZ,RJA,29
25820,VTZ,IXZ,21
25821,VTZ,SIN,20
25822,VTZ,KUL,17
25823,VTZ,RPR,0
25824,VUP,BOG,141
25825,VUP,BAQ,40
25826,VUP,MDE,0
25827,VUU,CMK,0
25828,VVC,BOG,116
25829,VVC,PDA,13
25830,VVC,MVP,9
25831,VVC,PCR,4
25832,VVI,LPB,460
25833,VVI,CBB,301
25834,VVI,SRE,207
25835,VVI,TDD,82
25836,VVI,EZE,75
25837,VVI,GRU,70
25838,VVI,PTY,46
25839,VVI,TJA,45
25840,VVI,MAD,36
25841,VVI,ASU,34
25842,VVI,LIM,29
25843,VVI,BOG,29
25844,VVI,MIA,29
25845,VVI,SCL,12
25846,VVI,CUZ,12
25847,VVI,GIG,12
25848,VVI,IGU,12
25849,VVI,UYU,12
25850,VVI,SLA,9
25851,VVI,CCA,8
25852,VVI,CCS,4
25853,VVI,ORU,2
25854,VVO,ICN,158
25855,VVO,KHV,94
25856,VVO,UUS,79
25857,VVO,SVO,69
25858,VVO,PKC,59
25859,VVO,NRT,51
25860,VVO,OVB,42
25861,VVO,PUS,41
25862,VVO,PEK,30
25863,VVO,KVR,29
25864,VVO,DHG,29
25865,VVO,NEI,29
25866,VVO,IKT,24
25867,VVO,YKS,21
25868,VVO,RZH,21
25869,VVO,BQS,13
25870,VVO,CTS,13
25871,VVO,HKG,12
25872,VVO,HRB,12
25873,VVO,BKK,12
25874,VVO,KJA,9
25875,VVO,TLY,9
25876,VVZ,ALG,9
25877,VVZ,DJG,8
25878,VVZ,TMR,4
25879,VVZ,GHA,4
25880,VVZ,OGX,4
25881,VXC,APL,17
25882,VXC,TET,8
25883,VXC,BEW,4
25884,VXC,MPM,4
25885,VXE,RAI,86
25886,VXE,SID,61
25887,VXE,LIS,29
25888,VXE,AMS,0
25889,VXO,Bromma,74
25890,VXO,AMS,20
25891,VXO,GDN,8
25892,VXO,SKP,8
25893,VXO,ALC,0
25894,VXO,TXL,0
25895,VXO,TZL,0
25896,VYI,YKS,4
25897,WAA,OME,79
25898,WAA,KTS,29
25899,WAA,TNC,0
25900,WAE,RUH,38
25901,WAE,JED,17
25902,WAG,AKL,80
25903,WAW,KRK,202
25904,WAW,FRA,194
25905,WAW,VIE,176
25906,WAW,WRO,172
25907,WAW,PRG,172
25908,WAW,MUC,170
25909,WAW,AMS,170
25910,WAW,CDG,169
25911,WAW,GDN,165
25912,WAW,BUD,151
25913,WAW,POZ,146
25914,WAW,SVO,145
25915,WAW,VNO,140
25916,WAW,BRU,137
25917,WAW,CPH,134
25918,WAW,LHR,132
25919,WAW,ZRH,131
25920,WAW,RIX,131
25921,WAW,RZE,123
25922,WAW,KTW,111
25923,WAW,TLL,111
25924,WAW,TXL,111
25925,WBB,UNK,79
25926,WBB,OME,78
25927,WBB,SMK,54
25928,WBB,KOT,0
25929,WBM,HGU,16
25930,WBM,POM,4
25931,WDH,JNB,167
25932,WDH,CPT,78
25933,WDH,FRA,41
25934,WDH,LAD,41
25935,WDH,GBE,29
25936,WDH,WVB,29
25937,WDH,VFA,25
25938,WDH,DOH,17
25939,WDH,ADD,16
25940,WDH,HRE,9
25941,WDH,SDD,9
25942,WDH,LUN,8
25943,WDS,WUH,32
25944,WDS,INC,24
25945,WDS,SZX,24
25946,WDS,SJW,19
25947,WDS,TNA,19
25948,WDS,NNG,19
25949,WDS,CAN,17
25950,WDS,ZUH,16
25951,WDS,PVG,14
25952,WDS,KWE,12
25953,WDS,TAO,12
25954,WDS,CKG,11
25955,WDS,HGH,11
25956,WDS,XIY,11
25957,WDS,KWL,9
25958,WDS,XMN,9
25959,WDS,CTU,9
25960,WDS,PKX,7
25961,WDS,HRB,6
25962,WDS,JHG,6
25963,WDS,HAK,6
25964,WDS,TSN,6
25965,WEF,SHE,35
25966,WEF,PVG,28
25967,WEF,DLC,28
25968,WEF,CAN,23
25969,WEF,KHN,12
25970,WEF,PEK,12
25971,WEF,YKH,12
25972,WEF,CSX,12
25973,WEF,NGB,12
25974,WEF,XIY,12
25975,WEF,HGH,3
25976,WEF,CGQ,2
25977,WEH,ICN,145
25978,WEH,CGQ,98
25979,WEH,PEK,79
25980,WEH,SHE,56
25981,WEH,PVG,55
25982,WEH,DLC,55
25983,WEH,SHA,53
25984,WEH,HRB,50
25985,WEH,HGH,32
25986,WEH,NKG,29
25987,WEH,CAN,29
25988,WEH,TNA,28
25989,WEH,HFE,28
25990,WEH,YNJ,28
25991,WEH,NGB,27
25992,WEH,CTU,16
25993,WEH,XMN,16
25994,WEH,PKX,14
25995,WEH,TAE,14
25996,WEH,YYA,13
25997,WEH,CJJ,11
25998,WEH,WUH,5
25999,WEI,CNS,57
26000,WGA,SYD,216
26001,WGA,MEL,49
26002,WGA,ABX,0
26003,WGE,LHG,12
26004,WGE,DBO,12
26005,WGN,CKG,29
26006,WGN,CGO,29
26007,WGN,CSX,29
26008,WGN,HAK,17
26009,WGN,LHW,16
26010,WGN,SZX,16
26011,WGP,KOE,87
26012,WGP,DPS,42
26013,WHK,AKL,82
26014,WIC,EDI,24
26015,WIC,ABZ,19
26016,WIL,Keekorok,319
26017,WIL,Kichwa Tembo,319
26018,WIL,Olkiombo,319
26019,WIL,MDR,319
26020,WIL,Mara North,319
26021,WIL,Mara Serena,290
26022,WIL,Angama,261
26023,WIL,OSJ,261
26024,WIL,OLG,174
26025,WIL,UAS,116
26026,WIL,NYK,116
26027,WIL,LOY,87
26028,WIL,UKA,87
26029,WIL,ASV,87
26030,WIL,MBA,58
26031,WIL,KIS,58
26032,WIL,LAU,58
26033,WIL,JRO,58
26034,WIL,EDL,49
26035,WIL,KTL,47
26036,WIL,ZNZ,29
26037,WIL,WJR,29
26038,WIN,LRE,8
26039,WIN,TSV,8
26040,WJR,WIL,29
26041,WJU,CJU,29
26042,WKJ,CTS,58
26043,WKJ,HND,28
26044,WLG,AKL,664
26045,WLG,CHC,543
26046,WLG,NSN,340
26047,WLG,BHE,319
26048,WLG,HLZ,158
26049,WLG,NPE,134
26050,WLG,TRG,133
26051,WLG,PCN,129
26052,WLG,SYD,127
26053,WLG,ZQN,92
26054,WLG,DUD,88
26055,WLG,NPL,86
26056,WLG,ROT,82
26057,WLG,MEL,75
26058,WLG,TUO,61
26059,WLG,WSZ,60
26060,WLG,GIS,56
26061,WLG,BNE,55
26062,WLG,TIU,53
26063,WLG,IVC,43
26064,WLG,PMR,39
26065,WLG,OOL,12
26066,WLH,SON,14
26067,WLK,OTZ,112
26068,WLS,FUT,59
26069,WLS,NOU,7
26070,WLS,NAN,4
26071,WME,PER,32
26072,WMI,STN,86
26073,WMI,CRL,37
26074,WMI,Ciampino,33
26075,WMI,EDI,29
26076,WMI,Bergamo,29
26077,WMI,Torp,25
26078,WMI,Skavsta,25
26079,WMI,DUB,24
26080,WMI,Beauvais,21
26081,WMI,BCN,21
26082,WMI,KBP,20
26083,WMI,BRS,17
26084,WMI,LWO,16
26085,WMI,ATH,16
26086,WMI,BLQ,16
26087,WMI,MAD,16
26088,WMI,CGN,16
26089,WMI,TLV,16
26090,WMI,EIN,14
26091,WMI,LPL,12
26092,WMI,BHX,12
26093,WMI,AGP,9
26094,WMN,TMM,21
26095,WMN,TNR,9
26096,WMN,SVB,8
26097,WMO,OME,54
26098,WMO,GLV,54
26099,WMT,SHA,48
26100,WMT,KWE,38
26101,WMT,NKG,29
26102,WMT,CAN,29
26103,WMT,SYX,29
26104,WMT,HGH,29
26105,WMT,XMN,29
26106,WMT,KMG,29
26107,WMT,CGO,29
26108,WMT,FOC,28
26109,WMT,XIY,28
26110,WMT,HAK,28
26111,WMT,CTU,27
26112,WMT,LHW,26
26113,WMT,SZX,26
26114,WMT,CSX,23
26115,WMT,TNA,19
26116,WMT,KHN,19
26117,WMT,NGB,19
26118,WMT,PEK,13
26119,WMT,ACX,11
26120,WMT,HFE,10
26121,WMX,DJJ,232
26122,WMX,DEX,29
26123,WMX,TIM,16
26124,WNA,PKA,108
26125,WNA,BET,25
26126,WNH,KMG,39
26127,WNH,CTU,16
26128,WNH,CKG,13
26129,WNH,NNG,13
26130,WNI,KDI,29
26131,WNN,KIF,30
26132,WNN,YXL,12
26133,WNN,XKS,8
26134,WNN,SUR,4
26135,WNN,YAX,0
26136,WNP,MNL,45
26137,WNR,ULP,8
26138,WNR,BVI,0
26139,WNZ,CAN,241
26140,WNZ,KWE,230
26141,WNZ,CKG,179
26142,WNZ,PEK,177
26143,WNZ,PVG,145
26144,WNZ,HRB,144
26145,WNZ,KMG,135
26146,WNZ,XIY,115
26147,WNZ,CGO,104
26148,WNZ,SZX,99
26149,WNZ,CTU,86
26150,WNZ,CSX,74
26151,WNZ,WUH,68
26152,WNZ,NNG,67
26153,WNZ,HAK,62
26154,WNZ,LHW,58
26155,WNZ,TYN,54
26156,WNZ,ZUH,46
26157,WNZ,TAO,46
26158,WNZ,TSN,42
26159,WNZ,SHE,38
26160,WNZ,ICN,35
26161,WOL,MEB,40
26162,WOL,BNE,24
26163,WPR,PUQ,70
26164,WRE,AKL,107
26165,WRG,PSG,29
26166,WRG,KTN,29
26167,WRO,WAW,172
26168,WRO,FRA,108
26169,WRO,MUC,80
26170,WRO,STN,50
26171,WRO,LTN,29
26172,WRO,DUS,29
26173,WRO,CDG,24
26174,WRO,AMS,24
26175,WRO,DUB,20
26176,WRO,ODS,17
26177,WRO,Torp,17
26178,WRO,EIN,17
26179,WRO,LWO,16
26180,WRO,ZRH,16
26181,WRO,EMA,16
26182,WRO,CPH,14
26183,WRO,GDN,13
26184,WRO,CRL,13
26185,WRO,IEV,12
26186,WRO,KBP,12
26187,WRO,Beauvais,12
26188,WRO,BHX,9
26189,WRY,KOI,29
26190,WRY,PPW,25
26191,WRZ,KCT,0
26192,WRZ,NUF,0
26193,WRZ,KDW,0
26194,WSK,CKG,16
26195,WSK,CAN,13
26196,WSK,YNT,10
26197,WSP,MGA,9
26198,WSZ,WLG,36
26199,WTB,SYD,47
26200,WTB,MEL,28
26201,WTB,BNE,16
26202,WTB,TSV,12
26203,WTB,SGO,8
26204,WTB,CNS,0
26205,WTB,CTL,0
26206,WTB,RMA,0
26207,WTK,KVL,54
26208,WTK,OTZ,54
26209,WTL,BET,54
26210,WTL,KKH,50
26211,WTL,EEK,29
26212,WUA,HET,87
26213,WUA,PEK,45
26214,WUA,LHW,29
26215,WUA,TSN,29
26216,WUA,XIY,28
26217,WUA,TYN,18
26218,WUA,PKX,16
26219,WUA,AXF,3
26220,WUA,DSN,3
26221,WUH,CTU,197
26222,WUH,PEK,196
26223,WUH,CAN,190
26224,WUH,CKG,177
26225,WUH,KMG,161
26226,WUH,PVG,144
26227,WUH,SHA,141
26228,WUH,SZX,141
26229,WUH,ENH,122
26230,WUH,HAK,116
26231,WUH,SYX,102
26232,WUH,DLC,73
26233,WUH,TAO,70
26234,WUH,WNZ,68
26235,WUH,XIY,67
26236,WUH,BHY,65
26237,WUH,HPG,64
26238,WUH,NGB,62
26239,WUH,HGH,60
26240,WUH,SHE,54
26241,WUH,NNG,53
26242,WUH,LJG,51
26243,WUN,MKR,12
26244,WUN,PER,0
26245,WUS,XMN,46
26246,WUS,TAO,27
26247,WUS,CAN,27
26248,WUS,PEK,21
26249,WUS,XIY,18
26250,WUS,CTU,12
26251,WUS,TNA,11
26252,WUS,HKG,8
26253,WUS,TSN,0
26254,WUS,HGH,0
26255,WUS,NNG,0
26256,WUS,SHA,0
26257,WUS,BKK,0
26258,WUT,KWE,29
26259,WUT,DLC,29
26260,WUT,PVG,17
26261,WUT,HGH,13
26262,WUT,BAV,13
26263,WUT,CTU,13
26264,WUT,HET,13
26265,WUT,HRB,13
26266,WUT,TSN,13
26267,WUT,KWL,8
26268,WUT,CAN,5
26269,WUT,INC,4
26270,WUT,NKG,0
26271,WUT,BKK,0
26272,WUT,CGO,0
26273,WUU,JUB,12
26274,WUX,SZX,260
26275,WUX,CAN,242
26276,WUX,CTU,168
26277,WUX,PEK,106
26278,WUX,XIY,104
26279,WUX,SHE,97
26280,WUX,KMG,88
26281,WUX,CKG,87
26282,WUX,TAO,86
26283,WUX,DLC,66
26284,WUX,KWE,58
26285,WUX,CGQ,57
26286,WUX,TPE,53
26287,WUX,CSX,46
26288,WUX,SYX,40
26289,WUX,HRB,38
26290,WUX,XMN,33
26291,WUX,MFM,31
26292,WUX,INC,29
26293,WUX,TEN,29
26294,WUX,YCU,29
26295,WUX,KIX,29
26296,WUZ,CSX,29
26297,WUZ,WNZ,17
26298,WUZ,CTU,16
26299,WUZ,FOC,16
26300,WUZ,PKX,16
26301,WUZ,SYX,13
26302,WUZ,XIY,13
26303,WVB,CPT,58
26304,WVB,JNB,57
26305,WVB,WDH,29
26306,WVB,HLE,9
26307,WWK,VAI,45
26308,WWK,MAG,40
26309,WWK,POM,33
26310,WWK,HGU,9
26311,WWK,MAS,4
26312,WWK,LAE,1
26313,WWP,NKI,36
26314,WWP,KCC,0
26315,WWT,NME,25
26316,WWT,TNK,25
26317,WWT,BET,0
26318,WXN,SZX,52
26319,WXN,CAN,38
26320,WXN,KWE,29
26321,WXN,PEK,29
26322,WXN,KMG,29
26323,WXN,PVG,29
26324,WXN,XMN,26
26325,WXN,XIY,26
26326,WXN,NGB,24
26327,WXN,NKG,19
26328,WXN,TYN,18
26329,WXN,NNG,18
26330,WXN,WNZ,16
26331,WXN,CSX,16
26332,WXN,TSN,16
26333,WXN,HAK,16
26334,WXN,URC,16
26335,WXN,FOC,13
26336,WXN,HUZ,7
26337,WXN,UTP,5
26338,WXN,ZUH,5
26339,WXN,HGH,4
26340,WYA,ADL,153
26341,WYA,MEL,0
26342,WYS,SLC,0
26343,WZA,TML,12
26344,XAI,PKX,29
26345,XAI,XIY,29
26346,XAI,FUO,29
26347,XAI,HGH,29
26348,XAI,KMG,27
26349,XAI,CTU,26
26350,XAI,SHA,22
26351,XAI,CKG,22
26352,XAI,WNZ,20
26353,XAI,TSN,16
26354,XAI,NNG,16
26355,XAI,TAO,15
26356,XAI,HAK,13
26357,XAI,FOC,13
26358,XAI,LHW,13
26359,XAI,TNA,12
26360,XAI,SWA,6
26361,XAI,YCU,4
26362,XAI,NGB,4
26363,XAI,YNT,1
26364,XAI,KWL,1
26365,XAP,VCP,50
26366,XAP,FLN,48
26367,XAP,GRU,45
26368,XAP,CGH,0
26369,XBE,YXL,49
26370,XBE,MSA,13
26371,XBE,ZPB,12
26372,XBE,ZRJ,12
26373,XBJ,THR,17
26374,XCH,PER,4
26375,XCH,Keeling,4
26376,XCR,MAD,8
26377,XCR,OPO,8
26378,XCR,RAK,5
26379,XCR,FEZ,4
26380,XFN,CAN,75
26381,XFN,XIY,22
26382,XFN,FOC,22
26383,XFN,CGO,19
26384,XFN,CSX,19
26385,XFN,SHE,19
26386,XFN,TAO,17
26387,XFN,XMN,16
26388,XFN,CKG,11
26389,XFN,CTU,11
26390,XFN,HGH,11
26391,XFN,KMG,10
26392,XFN,NNG,9
26393,XFN,ZUH,9
26394,XFN,KWL,8
26395,XFN,SYX,6
26396,XFN,TSN,6
26397,XFN,WNZ,6
26398,XFN,DLC,5
26399,XFN,HAK,5
26400,XFN,HRB,5
26401,XFN,HUZ,0
26402,XGR,YVP,49
26403,XIC,CTU,78
26404,XIC,LZY,29
26405,XIC,SZX,29
26406,XIC,CKG,29
26407,XIC,XIY,29
26408,XIC,KWE,28
26409,XIC,PEK,17
26410,XIC,NKG,16
26411,XIC,CAN,16
26412,XIC,CSX,16
26413,XIC,NNG,16
26414,XIC,JHG,13
26415,XIC,PVG,13
26416,XIC,TSN,13
26417,XIC,LZO,11
26418,XIC,KMG,9
26419,XIC,LHW,6
26420,XIC,KHN,0
26421,XIC,WUH,0
26422,XIC,MIG,0
26423,XIL,HET,160
26424,XIL,PEK,37
26425,XIL,TSN,26
26426,XIL,PKX,18
26427,XIY,PEK,526
26428,XIY,CAN,524
26429,XIY,URC,503
26430,XIY,SZX,474
26431,XIY,SHA,421
26432,XIY,KMG,368
26433,XIY,HGH,324
26434,XIY,CSX,312
26435,XIY,NKG,312
26436,XIY,UYN,297
26437,XIY,TSN,279
26438,XIY,INC,258
26439,XIY,PVG,241
26440,XIY,XNN,217
26441,XIY,HAK,205
26442,XIY,CKG,185
26443,XIY,TNA,184
26444,XIY,SYX,182
26445,XIY,XMN,182
26446,XIY,HRB,172
26447,XIY,SHE,146
26448,XIY,LXA,146
26449,XKH,VTE,56
26450,XKH,LPQ,29
26451,XKH,LXG,2
26452,XKS,YXL,50
26453,XKS,WNN,12
26454,XKS,YAX,8
26455,XKS,YWP,5
26456,XKS,YPL,0
26457,XKS,KIF,0
26458,XKS,YTL,0
26459,XLB,YTH,29
26460,XLB,XTL,16
26461,XLB,YBT,4
26462,XMH,PPT,8
26463,XMH,AHE,4
26464,XMH,TKX,0
26465,XMN,SHA,523
26466,XMN,PEK,360
26467,XMN,CGO,275
26468,XMN,CKG,253
26469,XMN,CSX,224
26470,XMN,NKG,213
26471,XMN,CAN,201
26472,XMN,KMG,201
26473,XMN,KWE,183
26474,XMN,TNA,183
26475,XMN,HGH,182
26476,XMN,XIY,182
26477,XMN,CTU,171
26478,XMN,NNG,165
26479,XMN,TSN,164
26480,XMN,HAK,152
26481,XMN,TAO,136
26482,XMN,HFE,134
26483,XMN,SHE,113
26484,XMN,SJW,89
26485,XMN,SIN,88
26486,XMN,MNL,85
26487,XMY,SYU,8
26488,XMY,HID,8
26489,XMY,CNC,0
26490,XNA,ORD,276
26491,XNA,DFW,242
26492,XNA,ATL,148
26493,XNA,IAH,126
26494,XNA,CLT,109
26495,XNA,DEN,84
26496,XNA,LGA,70
26497,XNA,MSP,41
26498,XNA,LAX,29
26499,XNA,MIA,29
26500,XNA,EWR,29
26501,XNA,PHL,29
26502,XNA,SFO,28
26503,XNA,DCA,24
26504,XNA,SFB,8
26505,XNA,AZA,8
26506,XNA,LAS,8
26507,XNA,BNA,5
26508,XNA,VPS,0
26509,XNH,BGW,8
26510,XNH,IKA,4
26511,XNH,MHD,4
26512,XNN,XIY,217
26513,XNN,YUS,111
26514,XNN,LXA,106
26515,XNN,CTU,105
26516,XNN,CGO,94
26517,XNN,PKX,82
26518,XNN,URC,72
26519,XNN,CSX,59
26520,XNN,GOQ,58
26521,XNN,PEK,57
26522,XNN,CKG,50
26523,XNN,GMQ,48
26524,XNN,HXD,45
26525,XNN,PVG,41
26526,XNN,KWE,33
26527,XNN,YNT,29
26528,XNN,KMG,29
26529,XNN,DYG,29
26530,XNN,HFE,29
26531,XNN,KWL,23
26532,XNN,WUH,21
26533,XNN,DSN,17
26534,XQP,SJO,232
26535,XQP,LIR,29
26536,XQP,FON,29
26537,XQP,PMZ,29
26538,XQU,YDT,78
26539,XRY,MAD,102
26540,XRY,BCN,35
26541,XRY,PMI,9
26542,XRY,STN,8
26543,XRY,DUS,7
26544,XRY,FRA,4
26545,XRY,BIO,3
26546,XRY,CGN,2
26547,XRY,HAJ,2
26548,XRY,STR,1
26549,XRY,HAM,0
26550,XRY,LGW,0
26551,XRY,LUX,0
26552,XRY,AGP,0
26553,XRY,MUC,0
26554,XRY,MAN,0
26555,XRY,TXL,0
26556,XRY,ZRH,0
26557,XRY,BRU,0
26558,XSC,PLS,58
26559,XSC,GDT,22
26560,XSI,YTH,24
26561,XSP,SZB,174
26562,XTG,CMA,8
26563,XTL,YTH,32
26564,XTL,XLB,17
26565,XUZ,DLC,78
26566,XUZ,HRB,75
26567,XUZ,HAK,58
26568,XUZ,CTU,57
26569,XUZ,SZX,57
26570,XUZ,KMG,56
26571,XUZ,CKG,51
26572,XUZ,KWE,44
26573,XUZ,CAN,38
26574,XUZ,JJN,29
26575,XUZ,ZUH,29
26576,XUZ,INC,28
26577,XUZ,CGQ,25
26578,XUZ,FOC,24
26579,XUZ,NNG,23
26580,XUZ,YNT,22
26581,XUZ,KWL,22
26582,XUZ,CSX,22
26583,XUZ,XMN,17
26584,XUZ,SWA,16
26585,XUZ,XIY,16
26586,XUZ,KHN,16
26587,XWA,DEN,85
26588,XWA,MSP,56
26589,XZM,HHP,451
26590,XZM,SZX,71
26591,YAA,YVR,12
26592,YAA,QBC,0
26593,YAB,YRB,29
26594,YAB,YFB,25
26595,YAB,YGT,0
26596,YAC,ZRJ,24
26597,YAC,YXL,4
26598,YAG,YQK,44
26599,YAG,YQT,24
26600,YAG,YHD,20
26601,YAG,YXL,0
26602,YAK,CDV,29
26603,YAK,JNU,29
26604,YAM,YYZ,115
26605,YAM,YTZ,77
26606,YAM,YSB,66
26607,YAM,YQT,62
26608,YAM,YXU,4
26609,YAP,GUM,8
26610,YAT,ZKE,53
26611,YAT,YTS,36
26612,YAT,YPO,8
26613,YAT,YMO,0
26614,YAX,XKS,17
26615,YAX,YTL,8
26616,YAX,WNN,4
26617,YAX,YXL,0
26618,YAY,YBX,20
26619,YAY,YQX,20
26620,YAY,YMH,12
26621,YAY,YYR,5
26622,YAY,YDF,5
26623,YAY,YYT,0
26624,YAZ,YVR,21
26625,YAZ,YYJ,0
26626,YBB,YZF,29
26627,YBB,YYH,29
26628,YBC,YYY,29
26629,YBC,YUL,24
26630,YBC,YBG,20
26631,YBC,YZV,20
26632,YBE,YSF,12
26633,YBG,YUL,80
26634,YBG,YHU,40
26635,YBG,YBC,20
26636,YBG,YYY,20
26637,YBG,YQB,16
26638,YBI,YRF,12
26639,YBI,YHG,12
26640,YBK,YRT,48
26641,YBL,YVR,186
26642,YBL,ZEL,8
26643,YBL,YQQ,0
26644,YBP,SZX,36
26645,YBP,CAN,35
26646,YBP,KMG,35
26647,YBP,HGH,30
26648,YBP,LXA,29
26649,YBP,PVG,29
26650,YBP,XIY,29
26651,YBP,PEK,18
26652,YBP,NNG,17
26653,YBP,NKG,17
26654,YBP,XMN,16
26655,YBP,SYX,16
26656,YBP,CSX,16
26657,YBP,KWE,16
26658,YBP,FOC,13
26659,YBP,LJG,13
26660,YBP,TAO,13
26661,YBP,WUH,5
26662,YBR,YYC,50
26663,YBT,YTH,17
26664,YBT,XLB,12
26665,YBV,ZGR,20
26666,YBV,YWG,0
26667,YBX,YIF,44
26668,YBX,YAY,20
26669,YBX,YYR,20
26670,YCB,YHK,29
26671,YCB,YCO,16
26672,YCB,YZF,13
26673,YCD,YVR,203
26674,YCD,YYC,111
26675,YCD,YXX,24
26676,YCD,YYZ,0
26677,YCG,YVR,78
26678,YCG,YYC,24
26679,YCK,YGH,12
26680,YCK,YZF,8
26681,YCK,YEV,8
26682,YCK,YVQ,8
26683,YCL,YWK,12
26684,YCM,YTZ,98
26685,YCO,YZF,24
26686,YCO,YCB,13
26687,YCO,YHI,8
26688,YCR,YNE,50
26689,YCR,YWG,44
26690,YCS,YRT,20
26691,YCU,PEK,59
26692,YCU,NKG,53
26693,YCU,PVG,48
26694,YCU,SYX,41
26695,YCU,HRB,41
26696,YCU,HGH,39
26697,YCU,HAK,29
26698,YCU,DLC,29
26699,YCU,SZX,29
26700,YCU,WUX,29
26701,YCU,KMG,29
26702,YCU,HFE,28
26703,YCU,TSN,26
26704,YCU,TAO,24
26705,YCU,KHN,23
26706,YCU,CAN,18
26707,YCU,JJN,18
26708,YCU,NNG,18
26709,YCU,CSX,17
26710,YCU,ZUH,17
26711,YCU,KWE,16
26712,YCU,SHE,16
26713,YCY,YFB,12
26714,YCY,YIO,12
26715,YDA,YXY,25
26716,YDA,YOC,9
26717,YDA,YMA,4
26718,YDA,YEV,0
26719,YDF,YYT,164
26720,YDF,YYR,77
26721,YDF,YHZ,58
26722,YDF,YYZ,29
26723,YDF,YAY,5
26724,YDF,VRA,0
26725,YDF,PUJ,0
26726,YDF,YQX,0
26727,YDP,YYR,45
26728,YDP,YNP,24
26729,YDQ,YXJ,15
26730,YDQ,YXS,4
26731,YDT,XQU,78
26732,YEG,YYC,570
26733,YEG,YVR,464
26734,YEG,YYZ,315
26735,YEG,YLW,217
26736,YEG,YMM,162
26737,YEG,YWG,122
26738,YEG,YZF,119
26739,YEG,YQU,101
26740,YEG,YXE,93
26741,YEG,YXX,82
26742,YEG,YQR,82
26743,YEG,SEA,73
26744,YEG,CUN,62
26745,YEG,DEN,58
26746,YEG,YUL,53
26747,YEG,MSP,51
26748,YEG,YOJ,50
26749,YEG,LAS,45
26750,YEG,PVR,39
26751,YEG,YYJ,33
26752,YEG,PSP,29
26753,YEG,IAH,29
26754,YEI,TZX,12
26755,YEI,ERZ,12
26756,YEI,ESB,12
26757,YEI,GZT,12
26758,YEI,MSR,8
26759,YEI,DIY,8
26760,YEI,BAH,4
26761,YEK,YRT,48
26762,YER,YTL,20
26763,YER,YXL,9
26764,YES,THR,8
26765,YEV,LAK,49
26766,YEV,YVQ,25
26767,YEV,YXY,12
26768,YEV,YGH,12
26769,YEV,YPC,12
26770,YEV,YDA,9
26771,YEV,YSY,8
26772,YEV,YZF,4
26773,YEV,YHI,4
26774,YEV,YOC,4
26775,YEV,ZFM,0
26776,YEV,YCK,0
26777,YEV,YMA,0
26778,YFA,ZKE,61
26779,YFA,YMO,53
26780,YFB,YOW,49
26781,YFB,YXP,29
26782,YFB,YTE,25
26783,YFB,YAB,24
26784,YFB,YUX,17
26785,YFB,YIO,17
26786,YFB,YRT,16
26787,YFB,YLC,16
26788,YFB,YCY,16
26789,YFB,YVP,12
26790,YFB,YGT,12
26791,YFB,YVM,9
26792,YFB,YRB,0
26793,YFC,YHZ,116
26794,YFC,YYZ,109
26795,YFC,YUL,86
26796,YFC,YOW,45
26797,YFC,CUN,3
